"date","close","volume","open","high","low"
"20140514","190.6200","5406485.0000","188.9500","193.4800","187.1000"
"20140513","190.1600","7084879.0000","183.7600","191.3400","183.0000"
"20140512","184.6700","6993022.0000","183.8700","187.1900","179.8800"
"20140509","182.2600","8479005.0000","179.8600","183.4000","177.2200"
"20140508","178.5900","20019100.0000","182.0000","194.4000","178.0000"
"20140507","201.3500","9790232.0000","209.6400","210.2000","197.2500"
"20140506","207.2800","5620063.0000","216.6000","218.6596","206.8500"
"20140505","216.6100","5141376.0000","209.4800","217.6900","208.5200"
"20140502","210.9100","4082110.0000","208.6000","211.3600","206.5200"
"20140501","207.7300","5435136.0000","207.0800","214.0200","205.6900"
"20140430","207.8900","4432163.0000","203.6000","208.1600","201.2800"
"20140429","206.9200","5777233.0000","198.2100","207.1490","195.5301"
"20140428","198.5100","7033657.0000","200.0000","203.7899","190.5000"
"20140425","199.8500","6981460.0000","202.0000","206.7000","197.6500"
"20140424","207.8600","5491680.0000","210.8100","212.8000","203.2000"
"20140423","207.9900","7268439.0000","216.3300","216.7400","207.0000"
"20140422","218.6400","9794687.0000","206.3600","219.3300","205.0100"
"20140421","204.3800","5253883.0000","197.0800","206.2000","194.0000"
"20140417","198.1200","5924244.0000","199.6100","202.2900","194.0800"
"20140416","199.1100","7191261.0000","197.0000","199.9900","190.8200"
"20140415","193.9100","13653420.0000","199.0900","199.2900","184.3200"
"20140414","198.0900","7685123.0000","207.6000","208.4400","194.4100"
"20140411","203.7800","9065584.0000","200.6100","207.0000","198.6000"
"20140410","204.1900","7187816.0000","216.8200","217.5000","203.7901"
"20140409","216.9300","5139881.0000","216.7600","218.4500","210.8900"
"20140408","215.4600","6874813.0000","210.0500","216.4899","206.4200"
"20140407","207.5200","9828543.0000","205.8100","216.2000","203.5100"
"20140404","212.2250","11320310.0000","226.0100","228.2700","211.2500"
"20140403","225.4000","10908080.0000","230.3000","235.7300","222.0000"
"20140402","230.2900","10738310.0000","220.0000","230.8900","218.0500"
"20140401","216.9700","7353574.0000","209.0200","218.1600","208.5800"
"20140331","208.4500","8367389.0000","216.5000","216.7500","206.3900"
"20140328","212.3700","9666658.0000","212.8000","216.7200","210.2700"
"20140327","207.3200","9493537.0000","212.3700","213.6000","203.0000"
"20140326","212.9600","6886279.0000","221.9500","222.6000","211.3501"
"20140325","220.4400","7852386.0000","224.1400","227.0500","217.9000"
"20140324","220.1700","11327430.0000","229.7500","229.9000","210.2700"
"20140321","228.8900","8214207.0000","236.0200","236.2000","227.5000"
"20140320","234.9100","3811031.0000","236.1600","239.2500","233.3600"
"20140319","235.8400","5063434.0000","241.3900","241.5500","233.5100"
"20140318","240.0400","6231210.0000","236.9500","241.5000","235.0200"
"20140317","233.9800","5898403.0000","234.9500","237.9300","230.5000"
"20140314","230.9700","8254035.0000","235.2900","236.9365","228.3200"
"20140313","237.7900","6223150.0000","243.7900","244.1900","234.0000"
"20140312","241.4900","9779276.0000","231.5000","247.5000","231.1100"
"20140311","234.4100","8792986.0000","236.5000","244.6000","232.4262"
"20140310","238.8400","7725236.0000","242.7000","243.0000","236.0600"
"20140307","246.2100","7806564.0000","252.9400","254.8500","244.4100"
"20140306","252.9400","7356920.0000","254.1400","257.5000","249.4500"
"20140305","252.6600","5932037.0000","256.7200","256.9900","251.8000"
"20140304","254.8400","8739446.0000","258.4800","260.0000","252.8300"
"20140303","250.5600","13083260.0000","237.2600","251.6500","234.9900"
"20140228","244.8100","14585150.0000","249.6500","252.6800","242.5500"
"20140227","252.5400","17939220.0000","261.2500","261.9000","248.3300"
"20140226","253.0000","24535130.0000","258.5800","265.0000","247.5000"
"20140225","248.0000","32648710.0000","230.0000","259.2000","228.4500"
"20140224","217.6500","8286273.0000","208.7600","218.3600","208.3200"
"20140221","209.6000","7817352.0000","211.6400","213.9800","209.1900"
"20140220","209.9700","18000940.0000","215.0100","215.2100","206.2700"
"20140219","193.6400","16038700.0000","203.7000","203.7000","193.4100"
"20140218","203.7000","9327414.0000","205.2440","206.0000","201.3601"
"20140214","198.2300","6164371.0000","198.1000","201.8800","197.0000"
"20140213","199.6300","8024948.0000","193.3400","202.7200","193.2500"
"20140212","195.3200","5171888.0000","195.7800","198.2690","194.3200"
"20140211","196.6200","10681830.0000","198.9700","202.2000","192.7000"
"20140210","196.5600","12963450.0000","189.3400","199.3000","189.3200"
"20140207","186.5300","8951247.0000","181.0100","186.6300","179.6000"
"20140206","178.3800","5840728.0000","176.3000","180.1100","176.0000"
"20140205","174.4200","7267674.0000","178.3000","180.5900","169.3600"
"20140204","178.7300","4685739.0000","180.7000","181.6000","176.2000"
"20140203","177.1100","6764261.0000","182.8900","184.8797","175.1600"
"20140131","181.4100","6507957.0000","178.8500","186.0000","178.5146"
"20140130","182.8400","8562363.0000","178.0000","184.7800","177.0100"
"20140129","175.2300","5934083.0000","175.3000","179.0900","173.1310"
"20140128","178.3800","6090396.0000","171.5000","178.9800","171.0000"
"20140127","169.6200","8714715.0000","175.1600","177.9200","164.7100"
"20140124","174.6000","7684134.0000","177.8500","180.4800","173.5310"
"20140123","181.5000","7863768.0000","177.2300","182.3800","173.4200"
"20140122","178.5600","7021769.0000","177.8100","180.3190","174.7600"
"20140121","176.6800","9550446.0000","171.2400","177.2900","170.8100"
"20140117","170.0100","9205616.0000","170.1900","173.2000","167.9500"
"20140116","170.9700","11957980.0000","162.5000","172.7000","162.4000"
"20140115","164.1300","20461310.0000","168.4500","172.2300","162.1000"
"20140114","161.2700","27558800.0000","140.5000","162.0000","136.6710"
"20140113","139.3400","6314832.0000","145.7800","147.0000","137.8200"
"20140110","145.7199","7445861.0000","148.4600","148.9000","142.2500"
"20140109","147.5300","5380624.0000","152.5000","153.4300","146.8500"
"20140108","151.2800","6154868.0000","148.8500","153.7000","148.7600"
"20140107","149.3600","5034083.0000","147.6200","150.4000","145.2500"
"20140106","147.0000","5361072.0000","150.0000","150.4000","145.2400"
"20140103","149.5600","4691589.0000","150.0000","152.1900","148.6010"
"20140102","150.1000","6188202.0000","149.8000","152.4769","146.5500"
"20131231","150.4290","4262398.0000","152.3200","153.2000","148.6610"
"20131230","152.4400","4461968.0000","151.1200","154.8100","150.7500"
"20131227","151.1200","5459669.0000","155.3000","155.4999","150.8000"
"20131226","155.5000","7111247.0000","155.0400","158.0000","154.2900"
"20131224","151.4100","9941485.0000","150.0000","154.9700","149.8200"
"20131223","143.5500","5330909.0000","144.8500","146.2400","142.6010"
"20131220","143.2400","7352177.0000","141.5800","144.3500","141.5800"
"20131219","140.7200","12730030.0000","146.9000","147.0000","139.1000"
"20131218","147.9800","11565140.0000","152.2400","154.9000","145.9500"
"20131217","152.4600","10472460.0000","147.5800","154.6300","146.3235"
"20131216","147.9400","6660961.0000","148.4800","150.4300","146.1000"
"20131213","147.6540","10590620.0000","148.0500","151.8000","147.3200"
"20131212","147.4700","10741360.0000","139.7000","148.2400","138.5300"
"20131211","139.6500","7128291.0000","141.8800","143.0500","139.4900"
"20131210","142.1900","10725610.0000","140.0500","145.8700","139.8600"
"20131209","141.6000","9014394.0000","137.0000","141.7000","134.2100"
"20131206","137.3600","7881590.0000","141.5100","142.4900","136.3000"
"20131205","140.4800","9277795.0000","140.1500","143.3500","139.5000"
"20131204","138.9500","13121620.0000","144.3200","144.4300","137.1300"
"20131203","144.7000","25620170.0000","132.6800","144.9400","131.5900"
"20131202","124.1700","7642470.0000","126.3500","128.5500","123.9310"
"20131129","127.2800","9716219.0000","129.7700","130.5900","126.9800"
"20131127","126.9400","12342800.0000","121.3100","126.9500","119.5200"
"20131126","120.5000","13869230.0000","119.3800","122.7200","116.1000"
"20131125","120.8400","10257990.0000","124.5000","125.8400","120.3000"
"20131122","121.3800","11095140.0000","121.5800","122.7500","117.9300"
"20131121","122.1000","11890950.0000","122.8900","124.7890","120.2500"
"20131120","121.1100","13830110.0000","126.0800","127.4500","119.0600"
"20131119","126.0900","19783890.0000","119.4300","129.0000","119.2200"
"20131118","121.5800","23052140.0000","135.2700","135.4500","119.6100"
"20131115","135.4500","9870719.0000","136.8500","137.9500","134.3500"
"20131114","137.6000","12162530.0000","138.9200","140.4000","134.1110"
"20131113","138.7000","12619540.0000","140.8400","142.3700","136.3425"
"20131112","137.8000","14904150.0000","144.6900","144.7000","136.1800"
"20131111","144.6980","13964490.0000","141.0000","145.4200","137.1000"
"20131108","137.9500","22446140.0000","136.4800","140.6000","132.3200"
"20131107","139.7720","22187220.0000","144.1900","145.6500","137.6200"
"20131106","151.1600","31029770.0000","154.8100","160.7300","146.3550"
"20131105","176.8100","21714180.0000","180.0000","181.4300","171.3601"
"20131104","175.2000","13053120.0000","165.0000","175.3899","164.2200"
"20131101","162.1700","7160261.0000","163.0000","165.9000","160.4100"
"20131031","159.9400","9332945.0000","155.6700","162.4400","153.3000"
"20131030","159.2200","8373362.0000","164.6300","167.6799","158.1700"
"20131029","164.4700","14083380.0000","162.7600","165.4458","153.0000"
"20131028","162.8600","7807152.0000","170.1800","170.5000","162.2000"
"20131025","169.6600","7577453.0000","174.2100","174.5000","166.8000"
"20131024","173.1500","10782700.0000","165.0000","174.5000","162.8255"
"20131023","164.5000","13319270.0000","168.9100","171.8100","160.1500"
"20131022","171.5400","11385930.0000","170.5000","177.7800","166.1100"
"20131021","172.6000","11517300.0000","183.2800","183.3900","171.0000"
"20131018","183.4000","5907096.0000","184.1500","185.9600","182.5200"
"20131017","182.8020","6689169.0000","183.5400","184.8000","180.9900"
"20131016","183.5600","8189484.0000","184.9000","187.3000","182.0900"
"20131015","183.9400","10955250.0000","185.2800","188.7890","183.1800"
"20131014","179.7200","7757278.0000","175.0000","182.5000","174.1500"
"20131011","178.7000","8296133.0000","172.7500","179.2880","171.2000"
"20131010","172.9300","8836616.0000","173.0900","175.7500","169.6900"
"20131009","168.7800","15301220.0000","174.7300","174.9900","161.5000"
"20131008","174.7300","13724220.0000","184.4000","185.9300","173.2100"
"20131007","183.0700","11461000.0000","182.4600","186.7300","180.2600"
"20131004","180.9800","14367650.0000","176.4000","181.1800","172.6500"
"20131003","173.3100","23764970.0000","175.0450","179.6900","168.0000"
"20131002","180.9500","20717780.0000","188.5900","191.8300","175.4000"
"20131001","193.0000","7754694.0000","193.9600","194.2300","188.3700"
"20130930","193.3700","8923283.0000","189.0000","194.5000","188.0000"
"20130927","190.9000","5915047.0000","187.5200","191.2800","186.4300"
"20130926","188.6400","6614193.0000","186.7000","189.6800","185.6110"
"20130925","185.2380","8235227.0000","183.5600","186.3000","180.5000"
"20130924","182.3300","6272442.0000","179.1400","184.9600","177.6500"
"20130923","181.1100","8172719.0000","184.4800","185.4800","177.1100"
"20130920","183.3900","13375710.0000","178.9000","185.8300","178.5600"
"20130919","177.9200","15577020.0000","170.8000","180.4700","169.0800"
"20130918","166.2180","5322343.0000","167.0700","167.4500","164.2000"
"20130917","166.2300","5496924.0000","165.0800","168.4200","163.3610"
"20130916","166.5800","7579727.0000","168.0000","170.8500","165.8500"
"20130913","165.5400","5396873.0000","162.7700","166.3700","162.1600"
"20130912","164.9300","6095815.0000","164.0000","166.7600","160.5100"
"20130911","163.5200","5815497.0000","166.4100","167.8950","162.1300"
"20130910","166.3700","8947680.0000","161.4500","167.5000","160.6300"
"20130909","160.7000","14311250.0000","163.1200","164.5000","158.5100"
"20130906","166.9700","8601839.0000","168.5700","169.7000","165.1500"
"20130905","169.9300","6685292.0000","170.1000","171.5000","168.2500"
"20130904","170.6220","11447440.0000","169.7700","171.6200","165.5600"
"20130903","168.9400","12021470.0000","173.4000","173.7000","166.4000"
"20130830","169.0000","10997830.0000","166.3700","169.2100","163.9600"
"20130829","166.0600","9435470.0000","164.2150","167.7500","162.5100"
"20130828","166.4500","14713320.0000","169.0600","171.5000","163.2500"
"20130827","167.0100","17515670.0000","162.3000","168.8000","160.9501"
"20130826","164.2200","24071200.0000","165.1500","173.0000","160.2500"
"20130823","161.8390","12913320.0000","157.0000","162.3000","155.0000"
"20130822","157.1000","10544220.0000","149.2200","157.4800","148.1400"
"20130821","147.8600","6249798.0000","150.0000","150.3091","146.2500"
"20130820","149.5800","6387825.0000","148.6500","149.7800","147.0000"
"20130819","144.9000","8021902.0000","143.4270","147.3800","142.8300"
"20130816","142.0000","7093792.0000","141.6300","143.9070","140.9700"
"20130815","139.6700","10179070.0000","136.4301","143.5999","135.0000"
"20130814","139.3600","11680010.0000","142.7200","144.8399","138.0500"
"20130813","145.4300","8724841.0000","149.5000","149.8400","144.4500"
"20130812","147.3800","14885790.0000","149.4300","150.5000","142.0500"
"20130809","153.0000","8926196.0000","152.4000","155.9500","151.2500"
"20130808","153.4800","27233590.0000","154.3550","158.8800","150.4600"
"20130807","134.2300","17818600.0000","141.8900","141.9500","132.3600"
"20130806","142.1500","9252258.0000","144.7500","145.7300","141.1000"
"20130805","144.6800","10170820.0000","140.0100","144.8900","139.6500"
"20130802","138.0000","6221159.0000","134.5900","138.2500","133.6100"
"20130801","135.5500","5307491.0000","135.0000","136.5200","132.6310"
"20130731","134.2800","6338258.0000","132.5700","134.9750","131.4500"
"20130730","131.7400","13119920.0000","134.8000","137.4900","128.1800"
"20130729","134.6200","9678085.0000","129.3200","135.3700","128.2500"
"20130726","129.3900","9627227.0000","128.1400","130.6800","126.6100"
"20130725","124.0700","5283874.0000","120.4000","124.7500","120.1900"
"20130724","121.7000","6866543.0000","124.4700","124.5000","119.5600"
"20130723","122.7400","7735416.0000","124.0000","125.5600","121.8200"
"20130722","122.4300","9797193.0000","119.8900","126.6800","119.8800"
"20130719","119.6800","5883963.0000","118.5000","120.5500","116.5100"
"20130718","119.0300","11364370.0000","120.9700","122.7300","116.1800"
"20130717","120.2500","25994150.0000","106.5200","121.6200","104.5000"
"20130716","109.0500","32325350.0000","126.2800","126.3200","107.3000"
"20130715","127.2600","9914409.0000","133.0300","133.2590","126.8200"
"20130712","129.9000","11341990.0000","125.5000","129.9400","124.5100"
"20130711","125.6100","7480691.0000","124.8800","126.0900","122.3500"
"20130710","122.2700","5692372.0000","123.1900","123.2500","120.7900"
"20130709","123.4500","8567075.0000","124.6400","125.3200","121.9100"
"20130708","121.6100","7804363.0000","121.3700","122.1799","118.8200"
"20130705","120.0900","6815232.0000","118.3200","120.2800","115.7000"
"20130703","115.2400","4806662.0000","118.0000","119.2500","114.2700"
"20130702","117.8200","12061590.0000","118.2550","121.8900","115.5000"
"20130701","117.1790","10882830.0000","109.3600","117.7700","109.1500"
"20130628","107.3600","5747803.0000","108.5700","109.4400","106.7100"
"20130627","109.2500","8738707.0000","106.7500","110.2500","106.1320"
"20130626","105.7200","6592090.0000","103.8000","105.8699","102.6600"
"20130625","102.4000","5845857.0000","103.1000","104.2000","100.5500"
"20130624","101.4900","7115222.0000","96.5000","102.8700","95.3000"
"20130621","99.5500","11702490.0000","103.7000","103.7000","97.5000"
"20130620","100.6500","10103660.0000","104.6500","107.1300","99.4500"
"20130619","104.6800","8578292.0000","102.0600","106.6700","102.0100"
"20130618","103.3900","8793233.0000","101.7500","103.9800","99.2000"
"20130617","102.2000","7063642.0000","103.6000","104.7500","101.2000"
"20130614","100.3000","6561448.0000","100.0000","102.5200","99.3300"
"20130613","98.1800","5961343.0000","99.0000","99.2800","95.1201"
"20130612","97.7300","9184497.0000","96.8000","100.4800","95.7500"
"20130611","94.4700","7391870.0000","98.1800","98.6800","94.0500"
"20130610","100.0500","9207140.0000","98.9300","102.5200","98.5700"
"20130607","102.0400","10706180.0000","98.0000","102.9000","96.7000"
"20130606","97.3500","9509080.0000","95.2500","99.2700","95.1100"
"20130605","95.3700","12209560.0000","93.6600","97.9699","89.1100"
"20130604","94.8400","8837894.0000","92.7500","96.4200","92.4001"
"20130603","92.5900","19134000.0000","97.6200","97.6200","88.2500"
"20130531","97.7600","15145370.0000","106.2600","106.4400","97.7300"
"20130530","104.9500","16129720.0000","102.4600","109.5400","101.2000"
"20130529","104.6290","25061470.0000","113.5500","114.9000","99.0000"
"20130528","110.3340","19596090.0000","101.5500","110.7500","100.3000"
"20130524","97.0800","16077980.0000","92.6000","97.9500","92.0000"
"20130523","92.7300","12015700.0000","84.8050","93.0100","83.0500"
"20130522","87.2400","8564386.0000","86.3700","90.9600","85.5000"
"20130521","87.5900","8996046.0000","88.5000","89.9900","85.2801"
"20130520","89.9400","8326361.0000","91.1200","92.5000","88.6300"
"20130517","91.5000","18986880.0000","92.5000","94.4399","87.5000"
"20130516","92.2480","21577970.0000","94.7000","95.0000","88.6600"
"20130515","84.8420","16642860.0000","81.8000","86.8800","78.1100"
"20130514","83.2400","37103240.0000","94.2200","97.1200","81.1500"
"20130513","87.8000","22343570.0000","80.9900","88.0000","79.1510"
"20130510","76.7640","25072050.0000","69.6500","81.0000","69.2500"
"20130509","69.4000","28551660.0000","70.1200","75.7700","63.6900"
"20130508","55.7865","5838969.0000","57.5000","58.2000","55.7100"
"20130507","55.5100","9985041.0000","62.0000","62.3700","55.1200"
"20130506","59.5000","4365030.0000","56.3900","59.6600","55.5000"
"20130503","54.5500","3378303.0000","56.4700","56.4700","54.5000"
"20130502","54.1100","3045669.0000","53.8500","55.2700","53.7000"
"20130501","53.2800","2742593.0000","55.9900","55.9900","53.0000"
"20130430","53.9900","5522548.0000","56.0000","58.1800","53.7600"
"20130429","54.9400","3638381.0000","51.7600","54.9900","51.2000"
"20130426","51.2000","3620350.0000","53.1300","53.7400","50.6200"
"20130425","52.0000","2795635.0000","50.5000","52.4000","50.5000"
"20130424","50.4300","2629908.0000","50.9000","51.0500","48.9800"
"20130423","51.0100","3733250.0000","51.0000","52.9200","50.6600"
"20130422","50.1900","3939327.0000","48.6000","50.2000","47.7500"
"20130419","47.8300","3011536.0000","47.4600","49.8800","47.0700"
"20130418","46.9700","3367887.0000","45.9800","47.5990","45.3901"
"20130417","45.4500","2118428.0000","45.5000","45.9500","44.5400"
"20130416","45.5900","3180338.0000","44.1900","46.1400","43.9100"
"20130415","43.3000","1677780.0000","43.5000","43.8000","42.5100"
"20130412","43.7500","3149372.0000","43.2500","45.1390","43.0500"
"20130411","43.5900","3446342.0000","42.0600","44.5500","41.7500"
"20130410","41.8600","2121088.0000","40.7000","42.0100","40.6100"
"20130409","40.5000","1696036.0000","41.8000","41.8299","40.3300"
"20130408","41.8300","1679001.0000","41.9700","42.5499","41.5100"
"20130405","41.3700","1552097.0000","42.0000","42.0000","40.5000"
"20130404","42.0100","2264742.0000","41.1100","42.2500","40.8110"
"20130403","41.1000","5643205.0000","43.1000","43.4700","40.2105"
"20130402","44.3400","6600998.0000","43.6000","45.5000","43.5101"
"20130401","43.9300","14088400.0000","42.3600","46.6800","41.7000"
"20130328","37.8900","1158652.0000","38.2300","38.2400","37.7500"
"20130327","38.1600","1296283.0000","37.9400","38.3800","37.3100"
"20130326","37.8600","1805587.0000","37.9800","38.2200","37.6600"
"20130325","37.5300","2375218.0000","37.1000","38.5200","36.7700"
"20130322","36.6200","442535.0000","36.2000","36.8000","36.2000"
"20130321","36.0100","1146287.0000","35.9500","37.0600","35.7400"
"20130320","35.9500","1422984.0000","35.2600","36.0700","35.1600"
"20130319","35.0800","1083765.0000","35.2500","35.6000","34.9400"
"20130318","35.1500","1316036.0000","35.3000","36.0600","34.9200"
"20130315","35.2900","3279577.0000","36.6400","36.6500","35.2100"
"20130314","36.8500","2020811.0000","38.9000","38.9100","36.7700"
"20130313","38.9800","821986.0000","39.0000","39.4900","38.8100"
"20130312","39.1200","1274426.0000","38.9000","39.3800","38.8500"
"20130311","39.1000","1579440.0000","38.8700","39.4400","38.6500"
"20130308","38.4700","912052.0000","38.0600","39.4400","37.3600"
"20130307","38.2300","1158254.0000","37.7300","38.6500","36.8800"
"20130306","37.6900","1149925.0000","37.0100","37.8800","36.9700"
"20130305","36.6500","2086969.0000","36.0000","36.9200","35.7900"
"20130304","35.5800","1757660.0000","34.7700","35.8300","34.7000"
"20130301","34.6500","1546400.0000","35.0000","35.0800","34.2500"
"20130228","34.8300","1964893.0000","35.8900","36.1000","34.3700"
"20130227","35.1000","1959129.0000","34.4100","35.4100","34.4000"
"20130226","34.4300","2762900.0000","34.4600","34.9600","33.8000"
"20130225","34.3800","2889237.0000","36.1500","36.7500","34.3400"
"20130222","36.1100","2545223.0000","35.7200","36.3900","35.6000"
"20130221","35.1600","9035810.0000","36.4900","37.3900","34.5400"
"20130220","38.5400","3078371.0000","39.3000","39.6500","38.4600"
"20130219","39.2800","2700540.0000","37.3600","39.2900","37.3100"
"20130215","37.0400","2017449.0000","38.5000","38.5100","36.9500"
"20130214","38.3000","990640.0000","38.6400","38.7500","38.2100"
"20130213","38.4500","966802.0000","38.3000","39.0000","38.0500"
"20130212","37.8900","2260409.0000","38.4500","38.8700","37.2900"
"20130211","38.4200","3265648.0000","37.9800","39.1500","37.5000"
"20130208","39.2400","1139533.0000","39.4500","40.0000","39.1400"
"20130207","39.4800","1196521.0000","39.1900","39.6800","38.9500"
"20130206","39.1700","1892848.0000","38.1800","39.3900","37.9045"
"20130205","38.1300","1310192.0000","38.0000","38.6500","37.6800"
"20130204","37.7400","1127989.0000","38.4000","38.4200","37.5900"
"20130201","38.3000","1100390.0000","38.1700","38.5000","37.6200"
"20130131","37.5100","901318.0000","37.8700","37.8700","36.9300"
"20130130","37.5200","968098.0000","37.8500","38.0000","37.4300"
"20130129","37.9500","1426503.0000","38.1000","38.4400","37.1300"
"20130128","38.0300","1985892.0000","36.8600","38.7100","36.8600"
"20130125","36.9800","1287703.0000","37.0000","37.5400","36.8000"
"20130124","36.9900","1970389.0000","36.0000","37.7200","35.8400"
"20130123","36.0000","1563452.0000","35.0200","36.2400","34.9600"
"20130122","35.1900","1920131.0000","34.5600","35.5500","34.2600"
"20130118","34.5200","3555074.0000","34.7400","34.7800","33.8200"
"20130117","34.3800","1436604.0000","34.1600","34.8500","33.9200"
"20130116","34.1000","1378138.0000","33.8500","34.2300","33.7300"
"20130115","33.9000","1623845.0000","33.1100","34.2500","33.0800"
"20130114","33.2600","925018.0000","33.0800","33.3800","32.8500"
"20130111","32.9100","1562974.0000","34.0400","34.0400","32.1100"
"20130110","33.5300","922405.0000","33.8700","33.9900","33.3800"
"20130109","33.6400","697979.0000","34.0100","34.1900","33.4000"
"20130108","33.6800","1283743.0000","34.5000","34.5000","33.1100"
"20130107","34.3400","441909.0000","34.8000","34.8000","33.9000"
"20130104","34.4000","673993.0000","34.8000","34.8000","33.9200"
"20130103","34.7700","741941.0000","35.1800","35.4500","34.7500"
"20130102","35.3600","1194710.0000","35.0000","35.4499","34.7050"
"20121231","33.8700","594846.0000","33.0000","33.9700","33.0000"
"20121228","33.2200","414035.0000","33.3800","33.6500","33.0200"
"20121227","33.6900","561085.0000","33.5000","33.9100","33.0000"
"20121226","33.5900","601384.0000","33.9600","34.5000","33.5000"
"20121224","34.2800","375796.0000","33.6400","34.3500","33.5500"
"20121221","34.0000","1492306.0000","33.9400","34.1700","33.5800"
"20121220","34.4300","921194.0000","34.5100","34.7881","34.0500"
"20121219","34.6100","1269531.0000","34.7500","35.2600","34.5200"
"20121218","34.5900","1553836.0000","34.2600","35.0700","34.2600"
"20121217","34.4000","824809.0000","33.7700","34.5000","33.7500"
"20121214","33.8100","1022743.0000","33.7800","34.4000","33.5900"
"20121213","33.6100","2150624.0000","35.2600","35.3000","32.7500"
"20121212","35.2600","2063727.0000","35.2100","35.8000","34.9500"
"20121211","35.2800","1572310.0000","34.6000","35.5000","34.4600"
"20121210","34.5700","929751.0000","34.4300","34.7999","34.1800"
"20121207","34.1700","664386.0000","34.3000","34.4900","33.8500"
"20121206","33.9000","657256.0000","33.8200","34.8000","33.5000"
"20121205","33.7100","661486.0000","33.8200","34.1900","33.5800"
"20121204","33.9000","1263240.0000","34.0800","34.8000","33.5500"
"20121203","34.6200","2085639.0000","33.8900","35.0000","33.5000"
"20121130","33.8200","1420284.0000","33.6300","34.2800","33.0100"
"20121129","33.6900","1103315.0000","33.4400","34.0000","32.8700"
"20121128","33.2300","1525199.0000","32.0000","34.2900","31.9100"
"20121127","32.1500","910770.0000","32.1300","32.6600","31.5200"
"20121126","32.2700","495739.0000","32.1000","32.3000","31.6200"
"20121123","32.1300","430212.0000","32.6000","32.8300","31.7000"
"20121121","32.4700","963133.0000","32.6100","33.4700","32.2860"
"20121120","33.0000","922427.0000","32.8000","33.1000","31.9100"
"20121119","32.9200","1392168.0000","32.0700","33.2500","31.8400"
"20121116","31.8399","908650.0000","31.1500","32.0000","30.5901"
"20121115","30.8200","983841.0000","31.3000","31.4400","30.5000"
"20121114","31.3800","871215.0000","31.9600","32.1200","31.2040"
"20121113","31.6143","998263.0000","31.2900","32.0000","30.7200"
"20121112","31.0700","555896.0000","30.2900","31.4200","30.1600"
"20121109","30.3200","862928.0000","30.6000","30.9300","29.8500"
"20121108","31.3100","1273986.0000","31.0100","31.8800","30.9400"
"20121107","31.5400","1714469.0000","31.0000","32.0500","30.8100"
"20121106","31.1500","2323743.0000","30.6100","31.2000","29.9500"
"20121105","31.5000","2048767.0000","29.8000","31.5800","29.3300"
"20121102","28.9182","1030265.0000","29.2700","29.5500","28.5500"
"20121101","29.2454","1024054.0000","28.2500","29.4900","28.2000"
"20121031","28.1314","775142.0000","27.7000","28.3500","27.3700"
"20121026","27.3800","477305.0000","27.5300","27.8000","27.0200"
"20121025","27.5200","577686.0000","27.8000","27.8000","27.4500"
"20121024","27.4200","1016368.0000","28.5200","28.5200","27.2500"
"20121023","28.3900","748998.0000","27.3800","28.5600","27.3702"
"20121022","27.8500","470198.0000","27.9900","28.0000","27.3600"
"20121019","27.7400","1027302.0000","27.8300","28.2000","27.3000"
"20121018","28.0400","740947.0000","28.9900","28.9900","27.7800"
"20121017","28.8191","667963.0000","28.2500","28.8400","27.8000"
"20121016","28.0600","479248.0000","27.6700","28.0900","27.3400"
"20121015","27.3300","1468667.0000","28.0200","28.0500","26.8600"
"20121012","27.6400","987535.0000","28.3200","28.7300","27.5000"
"20121011","28.3200","450571.0000","28.9400","28.9800","28.2500"
"20121010","28.4000","503563.0000","28.3900","28.7200","28.0100"
"20121009","28.3700","1192092.0000","29.1200","29.1200","28.2500"
"20121008","29.2500","889679.0000","28.8600","29.4000","28.6110"
"20121005","28.8900","938359.0000","29.7000","29.8100","28.6800"
"20121004","29.4000","1541207.0000","30.0000","30.1000","28.6500"
"20121003","29.3000","1049718.0000","29.7500","29.9500","29.2401"
"20121002","29.8000","728969.0000","29.2800","29.8900","29.0000"
"20121001","29.1600","884305.0000","29.5000","29.8900","29.0000"
"20120928","29.2800","4342689.0000","28.7300","29.8900","28.6100"
"20120927","28.4900","1758153.0000","27.8200","28.5400","27.6000"
"20120926","27.5400","1527176.0000","27.6600","28.4000","27.4800"
"20120925","27.6600","5670068.0000","28.6200","29.4800","27.5300"
"20120924","30.6600","1301404.0000","29.5100","31.0300","29.4000"
"20120921","30.0200","1869970.0000","31.1000","31.4900","29.5400"
"20120920","30.9000","912372.0000","30.9300","31.5000","30.6800"
"20120919","31.0500","1048457.0000","31.0000","31.7400","30.9400"
"20120918","31.3400","1788480.0000","31.8800","31.9000","30.6800"
"20120917","32.5400","3212741.0000","32.3500","32.7800","31.5100"
"20120914","30.3900","1536569.0000","30.0000","30.6500","29.6500"
"20120913","29.4800","1478686.0000","28.5700","29.5000","28.4800"
"20120912","28.2800","1128834.0000","27.9000","28.5800","27.8000"
"20120911","27.8000","1014671.0000","27.7600","28.1600","27.4000"
"20120910","27.3700","1483015.0000","29.2000","29.3500","27.2950"
"20120907","29.3500","953151.0000","28.5500","29.5700","28.5000"
"20120906","28.5500","841643.0000","28.0000","28.9000","27.9000"
"20120905","27.9400","639227.0000","28.0100","28.5000","27.8100"
"20120904","28.1400","752496.0000","28.5200","28.9900","27.9000"
